,Unnamed: 0,readable,energies
76,76,"Stage.LATTICE_PARAMETERS; Composition = {'O': 5, 'F': 13, 'P': 5, 'S': 3, 'Fe': 2}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (8.984578553587198, 8.984578553587198, 65.46131548285484), (90.0, 90.0, 120.0)",-2.776078701019287
77,77,"Stage.LATTICE_PARAMETERS; Composition = {'O': 2, 'F': 6, 'Mg': 4, 'P': 1, 'Fe': 2}; SpaceGroup = 162 | P-31m | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -31m; LatticeParameters = (13.313667213916778, 13.313667213916778, 35.14528093934059), (90.0, 90.0, 120.0)",-2.691528797149658
78,78,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 3, 'O': 8, 'F': 11, 'Mg': 15, 'P': 3}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (4.6944254375994205, 4.6944254375994205, 14.97818111628294), (90.0, 90.0, 120.0)",-2.865273714065552
79,79,"Stage.LATTICE_PARAMETERS; Composition = {'O': 11, 'F': 8, 'Mg': 9, 'Si': 4, 'S': 6}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (8.232065891474486, 8.232065891474486, 32.99656282663345), (90.0, 90.0, 120.0)",-2.9813907146453857
80,80,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 5, 'O': 14, 'F': 14, 'Mg': 15, 'Cl': 1}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (1.649711029557511, 1.649711029557511, 96.66028971076011), (90.0, 90.0, 120.0)",-3.207846164703369
81,81,"Stage.LATTICE_PARAMETERS; Composition = {'O': 1, 'F': 7, 'Mg': 1, 'Si': 6, 'S': 3}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (14.12797112315893, 14.12797112315893, 31.943999937176702), (90.0, 90.0, 120.0)",-2.324114322662353
82,82,"Stage.LATTICE_PARAMETERS; Composition = {'H': 1, 'O': 2, 'F': 8, 'Mg': 12, 'Cl': 1}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (17.585810434818267, 17.585810434818267, 42.456134700775145), (90.0, 90.0, 120.0)",-2.695160388946533
83,83,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 2, 'O': 5, 'F': 16, 'Mg': 3, 'Si': 6}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (3.212307316251099, 3.212307316251099, 35.58062540888786), (90.0, 90.0, 120.0)",-3.4322211742401123
84,84,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 1, 'O': 15, 'F': 16, 'Mg': 10, 'Si': 8}; SpaceGroup = 156 | P3m1 | trigonal-hexagonal (6) | polar (3) | ditrigonal-pyramidal | 3m1; LatticeParameters = (7.884184448421001, 7.884184448421001, 42.10206807851791), (90.0, 90.0, 120.0)",-3.352322816848755
85,85,"Stage.LATTICE_PARAMETERS; Composition = {'O': 6, 'F': 13, 'Mg': 11, 'Si': 2, 'Cl': 3}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (8.393429885059595, 8.393429885059595, 86.45371180772781), (90.0, 90.0, 120.0)",-3.415722608566284
86,86,"Stage.LATTICE_PARAMETERS; Composition = {'C': 1, 'O': 14, 'F': 15, 'Mg': 12, 'Si': 5}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (6.291504126042128, 6.291504126042128, 29.5343155503273), (90.0, 90.0, 120.0)",-3.2874646186828613
87,87,"Stage.LATTICE_PARAMETERS; Composition = {'O': 5, 'F': 4, 'Mg': 7, 'Si': 2, 'P': 5}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (14.324860210716723, 14.324860210716723, 27.036781978607173), (90.0, 90.0, 120.0)",-1.8144292831420896
88,88,"Stage.LATTICE_PARAMETERS; Composition = {'O': 13, 'F': 12, 'Mg': 13, 'Si': 9, 'Cl': 2}; SpaceGroup = 156 | P3m1 | trigonal-hexagonal (6) | polar (3) | ditrigonal-pyramidal | 3m1; LatticeParameters = (7.033435088768601, 7.033435088768601, 8.211899268627166), (90.0, 90.0, 120.0)",-2.9456570148468018
89,89,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 9, 'O': 10, 'F': 14, 'Mg': 11, 'Si': 2}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (3.1656921671703455, 3.1656921671703455, 86.54420429468155), (90.0, 90.0, 120.0)",-3.2630581855773926
90,90,"Stage.LATTICE_PARAMETERS; Composition = {'O': 7, 'F': 14, 'Mg': 6, 'Si': 4, 'S': 1}; SpaceGroup = 156 | P3m1 | trigonal-hexagonal (6) | polar (3) | ditrigonal-pyramidal | 3m1; LatticeParameters = (11.135654225945473, 11.135654225945473, 19.942738056182858), (90.0, 90.0, 120.0)",-3.400441169738769
91,91,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 1, 'O': 8, 'F': 7, 'Mg': 10, 'Si': 4}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (9.37848520204425, 9.37848520204425, 71.90358904004097), (90.0, 90.0, 120.0)",-3.021383762359619
92,92,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 8, 'F': 10, 'Mg': 10, 'P': 1, 'Cl': 5}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (4.084284865111113, 4.084284865111113, 13.576061461865901), (90.0, 90.0, 120.0)",-2.37794828414917
93,93,"Stage.LATTICE_PARAMETERS; Composition = {'O': 5, 'F': 9, 'Mg': 14, 'S': 1, 'Cl': 1}; SpaceGroup = 156 | P3m1 | trigonal-hexagonal (6) | polar (3) | ditrigonal-pyramidal | 3m1; LatticeParameters = (6.762007835879922, 6.762007835879922, 39.60050014853477), (90.0, 90.0, 120.0)",-3.0444560050964355
94,94,"Stage.LATTICE_PARAMETERS; Composition = {'O': 12, 'F': 5, 'Mg': 6, 'Si': 8, 'P': 2}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (8.474110405147075, 8.474110405147075, 27.40469418764114), (90.0, 90.0, 120.0)",-2.5467915534973145
95,95,"Stage.LATTICE_PARAMETERS; Composition = {'H': 5, 'Li': 5, 'O': 2, 'F': 14, 'Fe': 3}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (10.758477907627821, 10.758477907627821, 59.145317929983136), (90.0, 90.0, 120.0)",-2.624943733215332
96,96,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 12, 'O': 16, 'Mg': 13, 'P': 2, 'Cl': 4}; SpaceGroup = 10 | P12/m1 | monoclinic (2) | centrosymmetric (2) | prismatic | 2/m; LatticeParameters = (4.303060567751527, 1.4590355477761476, 23.835506883263584), (90.0, 70.88234424591064, 90.0)",-2.507380485534668
97,97,"Stage.LATTICE_PARAMETERS; Composition = {'O': 11, 'F': 13, 'Si': 9, 'S': 3, 'Cl': 6}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (3.764723487384617, 3.764723487384617, 32.643878400325775), (90.0, 90.0, 120.0)",-3.026773452758789
98,98,"Stage.LATTICE_PARAMETERS; Composition = {'H': 4, 'Li': 6, 'O': 5, 'F': 16, 'Si': 11}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (11.094566383957863, 11.094566383957863, 9.234826902300119), (90.0, 90.0, 120.0)",-2.462343692779541
99,99,"Stage.LATTICE_PARAMETERS; Composition = {'N': 1, 'O': 16, 'F': 15, 'Si': 8, 'S': 5}; SpaceGroup = 10 | P12/m1 | monoclinic (2) | centrosymmetric (2) | prismatic | 2/m; LatticeParameters = (9.220565623044967, 18.638915275037288, 64.42205770611763), (90.0, 140.8258557319641, 90.0)",-2.8299906253814697
0,0,"Stage.LATTICE_PARAMETERS; Composition = {'F': 14, 'Mg': 14, 'Cl': 10}; SpaceGroup = 26 | Pmc2_1 | orthorhombic (3) | polar (3) | rhombic-pyramidal | mm2; LatticeParameters = (4.963920052722097, 11.90964260995388, 73.13035882711411), (90.0, 90.0, 90.0)",-3.121950626373291
1,1,"Stage.LATTICE_PARAMETERS; Composition = {'O': 12, 'Mg': 11, 'Cl': 6, 'Fe': 10}; SpaceGroup = 187 | P-6m2 | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -6m2; LatticeParameters = (9.753400684893132, 9.753400684893132, 13.054873172938823), (90.0, 90.0, 120.0)",-1.6342720985412598
2,2,"Stage.LATTICE_PARAMETERS; Composition = {'O': 8, 'F': 13, 'Mg': 11, 'S': 1, 'Cl': 4}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (10.141031336784362, 10.141031336784362, 99.81640421152115), (90.0, 90.0, 120.0)",-3.181949615478516
3,3,"Stage.LATTICE_PARAMETERS; Composition = {'H': 5, 'O': 4, 'F': 10, 'P': 3, 'S': 3}; SpaceGroup = 16 | P222 | orthorhombic (3) | enantiomorphic (4) | rhombic-disphenoidal | 222; LatticeParameters = (5.605735210701823, 3.169903545454144, 28.76245066821575), (90.0, 90.0, 90.0)",-2.2080297470092773
4,4,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 1, 'F': 9, 'Mg': 7, 'Si': 4, 'Cl': 4}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (10.83161910995841, 10.83161910995841, 9.598810337483883), (90.0, 90.0, 120.0)",-2.5044074058532715
5,5,"Stage.LATTICE_PARAMETERS; Composition = {'O': 7, 'F': 15, 'Mg': 2, 'Si': 4, 'P': 2}; SpaceGroup = 164 | P-3m1 | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -3m1; LatticeParameters = (4.771762328222394, 4.771762328222394, 28.319814229011534), (90.0, 90.0, 120.0)",-3.357350349426269
6,6,"Stage.LATTICE_PARAMETERS; Composition = {'H': 3, 'Li': 16, 'O': 14, 'F': 12, 'P': 4}; SpaceGroup = 3 | P121 | monoclinic (2) | enantiomorphic-polar (1) | sphenoidal | 2; LatticeParameters = (3.6232946431264277, 8.1964115858078, 37.78428876399994), (90.0, 144.97276544570923, 90.0)",-2.762404441833496
7,7,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 14, 'O': 14, 'F': 11, 'Si': 8}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (3.0663843046873804, 3.0663843046873804, 89.21196061372757), (90.0, 90.0, 120.0)",-3.262078762054444
8,8,"Stage.LATTICE_PARAMETERS; Composition = {'O': 13, 'F': 13, 'Mg': 5, 'Si': 7, 'S': 4}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (5.627838163077831, 5.627838163077831, 95.83376016020775), (90.0, 90.0, 120.0)",-3.4279797077178955
9,9,"Stage.LATTICE_PARAMETERS; Composition = {'F': 9, 'Mg': 5, 'Si': 4, 'S': 2, 'Cl': 5}; SpaceGroup = 164 | P-3m1 | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -3m1; LatticeParameters = (12.35251975208521, 12.35251975208521, 90.45363330841064), (90.0, 90.0, 120.0)",-2.6355135440826416
10,10,"Stage.LATTICE_PARAMETERS; Composition = {'O': 8, 'F': 8, 'Mg': 10, 'Si': 4, 'Cl': 4}; SpaceGroup = 5 | C121 | monoclinic (2) | enantiomorphic-polar (1) | sphenoidal | 2; LatticeParameters = (11.454477804899215, 21.65871808379888, 10.124071379005908), (90.0, 109.9344551563263, 90.0)",-3.111722707748413
11,11,"Stage.LATTICE_PARAMETERS; Composition = {'F': 14, 'Mg': 3, 'Si': 11, 'S': 8, 'Cl': 7}; SpaceGroup = 187 | P-6m2 | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -6m2; LatticeParameters = (9.790257766842842, 9.790257766842842, 56.92894309759139), (90.0, 90.0, 120.0)",-1.9708212614059448
12,12,"Stage.LATTICE_PARAMETERS; Composition = {'H': 2, 'O': 8, 'F': 16, 'Si': 9, 'S': 1}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (9.444818793982268, 9.444818793982268, 74.65296580195427), (90.0, 90.0, 120.0)",-3.422661066055298
13,13,"Stage.LATTICE_PARAMETERS; Composition = {'O': 14, 'F': 16, 'Mg': 8, 'Si': 2, 'P': 4}; SpaceGroup = 162 | P-31m | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -31m; LatticeParameters = (4.651537492126226, 4.651537492126226, 89.65542696118355), (90.0, 90.0, 120.0)",-3.371666193008423
14,14,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 5, 'O': 11, 'F': 12, 'Si': 3, 'S': 1}; SpaceGroup = 16 | P222 | orthorhombic (3) | enantiomorphic (4) | rhombic-disphenoidal | 222; LatticeParameters = (10.606626109778881, 12.413247033208608, 99.52655653953552), (90.0, 90.0, 90.0)",-2.5737218856811523
15,15,"Stage.LATTICE_PARAMETERS; Composition = {'O': 7, 'F': 14, 'Mg': 4, 'Si': 10, 'Cl': 2}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (6.775047880038619, 6.775047880038619, 29.12925830185413), (90.0, 90.0, 120.0)",-3.176793575286865
16,16,"Stage.LATTICE_PARAMETERS; Composition = {'O': 12, 'F': 12, 'Mg': 7, 'Si': 7}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (9.379388945549726, 9.379388945549726, 46.170845383405684), (90.0, 90.0, 120.0)",-3.466463565826416
17,17,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 4, 'N': 1, 'O': 6, 'F': 15, 'Mg': 15}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (2.0205812172964217, 2.0205812172964217, 83.30295479297638), (90.0, 90.0, 120.0)",-3.314309597015381
18,18,"Stage.LATTICE_PARAMETERS; Composition = {'O': 6, 'F': 15, 'Mg': 13, 'Si': 3, 'S': 6}; SpaceGroup = 164 | P-3m1 | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -3m1; LatticeParameters = (5.8376583877950905, 5.8376583877950905, 40.64301849007606), (90.0, 90.0, 120.0)",-3.03354549407959
19,19,"Stage.LATTICE_PARAMETERS; Composition = {'O': 16, 'F': 15, 'Mg': 12, 'S': 3, 'Cl': 2}; SpaceGroup = 164 | P-3m1 | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -3m1; LatticeParameters = (3.55771084818989, 3.55771084818989, 58.76669665575027), (90.0, 90.0, 120.0)",-2.7765135765075684
20,20,"Stage.LATTICE_PARAMETERS; Composition = {'O': 4, 'F': 14, 'Mg': 4, 'Si': 8, 'Fe': 2}; SpaceGroup = 176 | P6_3/m | hexagonal (7) | centrosymmetric (2) | hexagonal-dipyramidal | 6/m; LatticeParameters = (9.078835900127888, 9.078835900127888, 39.8284620642662), (90.0, 90.0, 120.0)",-2.9507951736450195
21,21,"Stage.LATTICE_PARAMETERS; Composition = {'O': 8, 'F': 14, 'Mg': 10, 'P': 3, 'S': 1}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (6.344796935468912, 6.344796935468912, 74.7098484814167), (90.0, 90.0, 120.0)",-3.442628860473633
22,22,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 5, 'O': 6, 'F': 14, 'Si': 8, 'P': 5}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (10.938223925977946, 10.938223925977946, 93.0406079530716), (90.0, 90.0, 120.0)",-2.6426565647125244
23,23,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 3, 'O': 9, 'F': 13, 'Mg': 14, 'Si': 4}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (2.3192305129952726, 2.3192305129952726, 20.99541169852018), (90.0, 90.0, 120.0)",-3.111445426940918
24,24,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 3, 'O': 16, 'F': 16, 'Mg': 2, 'Si': 8}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (1.4588710797484965, 1.4588710797484965, 26.524173346161838), (90.0, 90.0, 120.0)",-2.972804546356201
25,25,"Stage.LATTICE_PARAMETERS; Composition = {'O': 12, 'F': 11, 'Mg': 9, 'Si': 4}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (13.196879778057337, 13.196879778057337, 76.11079267859459), (90.0, 90.0, 120.0)",-3.5029470920562744
26,26,"Stage.LATTICE_PARAMETERS; Composition = {'H': 4, 'O': 10, 'F': 13, 'Mg': 3, 'Si': 6}; SpaceGroup = 3 | P121 | monoclinic (2) | enantiomorphic-polar (1) | sphenoidal | 2; LatticeParameters = (14.38131612241268, 9.778011451661587, 67.5446805357933), (90.0, 125.4137933254242, 90.0)",-3.2067015171051025
27,27,"Stage.LATTICE_PARAMETERS; Composition = {'O': 3, 'F': 16, 'Mg': 8, 'Si': 1, 'P': 3}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (9.954852052778005, 9.954852052778005, 65.00311752557755), (90.0, 90.0, 120.0)",-3.40045166015625
28,28,"Stage.LATTICE_PARAMETERS; Composition = {'H': 1, 'O': 13, 'F': 8, 'Si': 10, 'Cl': 1}; SpaceGroup = 164 | P-3m1 | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -3m1; LatticeParameters = (8.962106055766345, 8.962106055766345, 40.66123512387275), (90.0, 90.0, 120.0)",-3.2419581413269043
29,29,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 4, 'F': 15, 'Mg': 9, 'Si': 1, 'Cl': 4}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (7.811740250885487, 7.811740250885487, 27.36518642008304), (90.0, 90.0, 120.0)",-3.1595919132232666
30,30,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 12, 'O': 14, 'F': 15, 'Si': 6, 'Cl': 2}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (2.0509661777876316, 2.0509661777876316, 93.49265100359916), (90.0, 90.0, 120.0)",-3.015678882598877
31,31,"Stage.LATTICE_PARAMETERS; Composition = {'O': 4, 'F': 16, 'Mg': 6, 'Si': 7}; SpaceGroup = 16 | P222 | orthorhombic (3) | enantiomorphic (4) | rhombic-disphenoidal | 222; LatticeParameters = (11.17056279554963, 10.618191663920879, 43.348105913400644), (90.0, 90.0, 90.0)",-3.361371755599976
32,32,"Stage.LATTICE_PARAMETERS; Composition = {'H': 4, 'N': 1, 'F': 7, 'Si': 8, 'P': 2}; SpaceGroup = 187 | P-6m2 | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -6m2; LatticeParameters = (16.257034291327, 16.257034291327, 20.951255263388155), (90.0, 90.0, 120.0)",-1.1337997913360596
33,33,"Stage.LATTICE_PARAMETERS; Composition = {'O': 8, 'F': 16, 'Mg': 12, 'S': 1, 'Cl': 4}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (1.266387049574405, 1.266387049574405, 83.05538223385811), (90.0, 90.0, 120.0)",-3.1752610206604004
34,34,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 5, 'O': 10, 'F': 14, 'Mg': 3, 'Si': 4}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (1.888087177090347, 1.888087177090347, 49.545013108849524), (90.0, 90.0, 120.0)",-3.0667965412139893
35,35,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 8, 'C': 1, 'F': 11, 'Mg': 8, 'S': 3}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (7.039871677011251, 7.039871677011251, 75.81461880207061), (90.0, 90.0, 120.0)",-2.4867215156555176
36,36,"Stage.LATTICE_PARAMETERS; Composition = {'N': 2, 'O': 10, 'F': 15, 'Mg': 15}; SpaceGroup = 162 | P-31m | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -31m; LatticeParameters = (1.919299923069775, 1.919299923069775, 35.1138891428709), (90.0, 90.0, 120.0)",-2.9298651218414307
37,37,"Stage.LATTICE_PARAMETERS; Composition = {'O': 13, 'F': 13, 'Mg': 16, 'Si': 4, 'Cl': 4}; SpaceGroup = 162 | P-31m | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -31m; LatticeParameters = (8.267602799087763, 8.267602799087763, 63.589048373699185), (90.0, 90.0, 120.0)",-3.231940269470215
38,38,"Stage.LATTICE_PARAMETERS; Composition = {'O': 14, 'F': 15, 'Mg': 15, 'Si': 6}; SpaceGroup = 6 | P1m1 | monoclinic (2) | polar (3) | domatic | m; LatticeParameters = (3.504842776060104, 0.9137514006812125, 12.395536909252405), (90.0, 58.327505737543106, 90.0)",-3.249988079071045
39,39,"Stage.LATTICE_PARAMETERS; Composition = {'H': 1, 'Li': 4, 'O': 8, 'F': 10, 'Si': 10}; SpaceGroup = 1 | P1 | triclinic (1) | enantiomorphic-polar (1) | pedial | 1; LatticeParameters = (10.471568878740072, 25.0905304685235, 39.818476584553714), (119.84317302703857, 121.73311114311218, 83.24381113052368)",-2.787297248840332
40,40,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 8, 'O': 10, 'F': 16, 'Mg': 5, 'Si': 3}; SpaceGroup = 164 | P-3m1 | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -3m1; LatticeParameters = (5.752715727686882, 5.752715727686882, 46.862516319751734), (90.0, 90.0, 120.0)",-3.16030216217041
41,41,"Stage.LATTICE_PARAMETERS; Composition = {'F': 16, 'Mg': 14, 'Si': 4, 'P': 1, 'S': 3}; SpaceGroup = 16 | P222 | orthorhombic (3) | enantiomorphic (4) | rhombic-disphenoidal | 222; LatticeParameters = (7.685656956583261, 2.2822396046482027, 57.21013137102127), (90.0, 90.0, 90.0)",-2.64497447013855
42,42,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 10, 'O': 10, 'F': 13, 'Si': 6, 'Cl': 8}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (7.850719358026981, 7.850719358026981, 40.66427713632583), (90.0, 90.0, 120.0)",-2.844068050384521
43,43,"Stage.LATTICE_PARAMETERS; Composition = {'O': 15, 'F': 12, 'Mg': 13, 'P': 8, 'Cl': 1}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (10.952305785566567, 10.952305785566567, 79.53430893421174), (90.0, 90.0, 120.0)",-3.1027843952178955
44,44,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 3, 'O': 10, 'F': 13, 'Si': 6, 'P': 2}; SpaceGroup = 162 | P-31m | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -31m; LatticeParameters = (14.276044771075249, 14.276044771075249, 73.52250671982766), (90.0, 90.0, 120.0)",-3.3140294551849365
