a,b,c,alpha,beta,gamma
3.9407873,3.9407873,12.373349,90.0,90.0,90.0
6.8733478,6.8733478,10.532006,90.0,90.0,120.0
4.922724,8.075023,7.6479783,90.0,90.0,90.0
7.8460703,7.8460703,6.355584,90.0,90.0,120.0
3.3992813,3.3992813,4.92927,90.0,90.0,120.0
6.752273,6.7523303,10.4694395,90.03426,90.06396,119.88167
7.7339926,7.7339926,7.7339926,90.0,90.0,90.0
4.6760383,4.6760383,8.1677885,90.0,90.0,90.0
5.886002,6.0725207,7.882268,90.0,90.0,90.0
22.75743,22.75743,3.9356184,90.0,90.0,120.0
12.033581,12.033581,12.033581,90.0,90.0,90.0
7.1082144,7.1082144,7.1082144,90.0,90.0,90.0
10.027709,9.077176,5.8979096,90.0,110.40815,90.0
2.9905708,6.020134,10.355468,97.3922,96.80851,94.03256
4.1486435,4.1486435,4.1486435,90.0,90.0,90.0
7.8381925,7.8381925,4.74354,90.0,90.0,120.0
8.341409,8.341409,6.728748,90.0,90.0,120.0
5.260608,9.141535,10.1253395,90.0,97.1071,90.0
5.008555,8.429261,4.0235653,90.0,90.0,90.0
7.3356895,7.3356895,6.0013,90.0,90.0,120.0
5.627036,5.627036,5.3910346,90.0,90.0,90.0
6.4370356,6.4370356,4.498241,90.0,90.0,90.0
13.243354,23.968395,13.484606,90.0,118.98595,90.0
6.3361163,6.3361163,4.9196267,90.0,90.0,120.0
5.6738667,26.40419,5.6736917,90.0,90.000374,90.0
7.22897,8.25687,10.12716,90.0,90.0,90.0
15.618006,3.0134592,7.3549833,90.0,90.09852,90.0
5.0439763,5.493592,10.6892605,101.70411,101.93651,98.74831
3.8354626,3.8354626,5.474755,90.0,90.0,90.0
12.806166,12.806166,12.806166,90.0,90.0,90.0
10.508704,10.508704,10.311687,90.0,90.0,120.0
6.6559963,20.831907,8.291797,90.0,116.9613,90.0
4.5094085,4.5094085,102.762726,90.0,90.0,120.0
7.7848544,7.676021,14.543738,90.0,97.55194,90.0
3.991513,6.8702774,14.8463955,103.38755,96.90627,88.72268
8.715031,7.242196,8.757329,90.0,106.670654,90.0
8.654636,8.654636,21.959782,90.0,90.0,120.0
12.803711,22.719584,6.3945546,90.0,107.48282,90.0
11.059895,11.059895,11.059895,90.0,90.0,90.0
6.7453294,6.7942905,9.107936,94.62946,97.01111,92.30985
9.919129,9.919129,3.528135,90.0,90.0,90.0
3.2405863,3.2405863,14.084936,90.0,90.0,120.0
9.362146,9.362146,3.8317347,90.0,90.0,120.0
5.187637,6.434066,7.201471,90.0,90.0,90.0
6.293771,6.293771,4.408262,90.0,90.0,120.0
5.6364803,6.5283127,10.9317665,90.0,90.0,90.0
10.340275,10.340275,23.365362,90.0,90.0,120.0
7.139987,7.139987,7.139987,90.0,90.0,90.0
8.629878,8.629878,21.871847,90.0,90.0,120.0
17.139887,12.015673,12.120149,90.0,134.99585,90.0
5.8178825,8.745582,6.697983,90.0,102.49347,90.0
8.217662,8.217662,8.217662,90.0,90.0,90.0
10.549798,10.549798,10.549798,90.0,90.0,90.0
3.3466878,3.3466878,38.04901,90.0,90.0,120.0
6.8772397,14.579131,3.688589,90.0,90.0,90.0
12.953287,12.953287,12.953287,90.0,90.0,90.0
13.423835,5.65569,7.283709,90.0,111.455444,90.0
6.141597,11.148528,4.8698754,90.0,90.0,90.0
5.028088,5.7191358,9.757819,90.0,99.426506,90.0
4.926714,5.6565976,5.24384,90.0,107.16716,90.0
5.605967,6.6505375,11.437704,96.2248,102.12652,98.53026
4.1769104,4.1769104,9.584649,90.0,90.0,90.0
17.132725,9.00108,9.231626,90.0,100.4423,90.0
3.054362,4.6990876,3.0680506,90.0,119.51114,90.0
3.9773664,3.9773664,19.928307,90.0,90.0,90.0
3.7962854,13.238193,16.421858,90.0,90.0,90.0
6.835498,7.5253377,14.137056,90.0,90.0,90.0
7.069046,10.970048,16.385399,90.0,90.0,90.0
5.6777105,5.6777105,8.166281,90.0,90.0,90.0
5.48069,11.755169,13.857983,90.0,90.0,90.0
5.0827274,5.0827274,4.0833693,90.0,90.0,120.0
11.320161,17.231937,5.7697906,90.0,117.66902,90.0
3.9515867,3.9515867,3.9515867,90.0,90.0,90.0
4.999326,5.264514,8.600588,89.966225,89.73427,89.97558
7.96746,7.96746,7.96746,90.0,90.0,90.0
5.035344,14.347527,4.5281854,90.0,90.27847,90.0
7.4603963,7.4603963,5.613794,90.0,90.0,120.0
4.3420143,4.3420143,103.16015,90.0,90.0,120.0
5.252024,5.252024,4.333901,90.0,90.0,120.0
10.407911,10.407911,3.0756903,90.0,90.0,90.0
7.303506,7.416513,10.484572,90.0,90.0,90.0
11.400727,16.876307,10.390553,90.0,117.22104,90.0
10.34814,5.9342875,9.780534,90.0,90.713486,90.0
4.584482,4.584482,9.169468,90.0,90.0,90.0
6.2023516,8.189232,10.151877,90.0,90.0,90.0
5.861847,18.404675,7.7977357,90.0,112.0582,90.0
3.8593695,3.8593695,5.972411,90.0,90.0,120.0
5.851595,6.038697,6.098737,100.22656,99.97609,98.773865
7.314082,6.490832,14.566982,90.0,90.09172,90.0
14.4655,7.4038124,8.579678,90.0,122.123924,90.0
12.4928255,12.4928255,4.9220877,90.0,90.0,90.0
5.6446095,8.446493,6.191751,90.0,90.0,90.0
5.4843364,5.4843364,14.392717,90.0,90.0,120.0
10.370166,10.370166,10.370166,90.0,90.0,90.0
6.0522733,6.0522733,6.0522733,90.0,90.0,90.0
5.226836,9.106042,11.39827,112.6746,103.00084,89.63024
3.2369158,10.85825,11.451291,90.03477,90.01694,90.00809
5.3717933,5.4260592,7.5100904,107.062744,107.924675,94.824196
6.6295576,6.6829824,6.6967063,87.61857,88.45086,88.69043
3.031867,9.311684,12.240525,90.0,90.0,90.0
7.226029,7.226029,7.226029,90.0,90.0,90.0
11.986543,11.986543,11.986543,90.0,90.0,90.0
6.913941,6.913941,6.913941,90.0,90.0,90.0
4.881652,4.881652,4.067879,90.0,90.0,120.0
5.066626,2.9744098,9.636639,90.0,91.11677,90.0
3.6455033,3.6455033,3.6455033,90.0,90.0,90.0
4.842396,4.842396,4.842396,90.0,90.0,90.0
6.180609,6.180609,5.4041104,90.0,90.0,120.0
5.480706,5.60833,33.48867,90.0,90.0,90.0
7.7683,7.9413443,23.700138,90.0,90.0,90.0
6.993335,10.811347,11.465701,90.0,90.0,90.0
7.3648305,9.23828,9.279091,108.18557,97.03676,105.39482
5.085779,7.778819,8.002355,99.4629,98.5474,104.1099
4.93292,5.0718117,9.789425,90.0,90.0,90.0
7.4401207,7.4401207,7.201502,90.0,90.0,120.0
18.07628,6.3731236,19.515259,90.0,90.42966,90.0
3.9605575,6.2576685,13.4760895,90.0,90.0,90.0
10.932268,5.658482,5.6030955,90.0,118.59301,90.0
5.081426,5.328847,16.890089,88.25446,98.3378,118.23902
10.568869,4.5922894,7.203278,90.0,132.13208,90.0
7.5569224,10.547446,10.662117,90.0,90.0,90.0
9.390433,9.390433,7.370203,90.0,90.0,120.0
10.059913,10.059913,10.059913,90.0,90.0,90.0
8.400702,10.599737,7.1276145,90.0,90.0,90.0
8.104779,8.104779,8.104779,90.0,90.0,90.0
5.654878,5.6688433,46.461376,90.42334,93.31618,119.743195
8.925794,13.746417,10.407799,90.0,101.26476,90.0
8.078938,9.463542,11.180905,90.0,90.0,90.0
10.776695,10.776695,10.776695,90.0,90.0,90.0
3.0385456,4.302114,39.59642,90.0,90.0,90.0
5.063157,8.942679,13.448484,108.48355,99.31954,90.960594
6.5817184,11.231528,5.124155,90.0,90.0,90.0
8.27735,9.929438,20.810917,90.0,90.0,90.0
5.8279037,5.8279037,10.060622,90.0,90.0,90.0
6.837987,6.837987,22.80152,90.0,90.0,120.0
5.3304996,8.7388315,9.714591,90.10341,105.49291,90.24352
5.5455074,5.5455074,14.083625,90.0,90.0,120.0
18.623697,20.007067,34.648167,90.0,90.0,90.0
7.7472935,9.269909,9.752295,58.605545,67.038,78.18448
7.425759,10.4362955,7.4119315,90.0,90.0,90.0
3.8166258,9.225255,14.171109,90.0,90.0,90.0
6.3337655,6.3337655,6.3337655,90.0,90.0,90.0
5.2129207,6.8567224,8.256498,101.462875,105.41653,99.80049
12.079381,8.245191,9.593767,90.0,111.80541,90.0
27.595667,12.683438,20.003607,90.0,117.53217,90.0
8.037219,6.4132495,9.059996,90.0,115.888016,90.0
12.764763,8.805921,13.900551,90.0,98.02652,90.0
6.011073,9.035664,12.248031,90.0,90.0,90.0
6.71686,16.69607,22.805521,90.0,90.0,90.0
6.868002,9.796474,18.764032,90.0,93.85198,90.0
6.9815025,10.86807,14.629167,90.0,90.0,90.0
5.445895,5.445895,4.2570233,90.0,90.0,120.0
13.997328,4.4501433,10.87229,90.0,102.99232,90.0
6.661753,7.219062,10.998609,85.185844,73.05096,86.42164
10.672185,9.561532,8.275668,90.0,101.65864,90.0
13.641763,13.708229,19.26975,90.0,90.0,90.0
13.624906,13.624906,14.060204,90.0,90.0,120.0
4.207757,4.207757,21.101915,90.0,90.0,90.0
7.1599326,7.234498,38.461197,89.33189,88.793594,61.933678
22.108597,22.108597,22.108597,90.0,90.0,90.0
8.520188,8.520188,4.2438273,90.0,90.0,90.0
10.367941,10.367941,13.677629,90.0,90.0,120.0
5.7685466,10.034076,8.959648,90.0,110.88472,90.0
8.700542,8.700542,8.7721195,90.0,90.0,90.0
6.4264455,6.4264455,10.376746,90.0,90.0,120.0
3.7920887,3.7920887,3.7920887,90.0,90.0,90.0
5.9285274,6.596475,11.418277,90.0,90.0,90.0
5.807661,8.358648,6.396518,90.0,90.0,90.0
7.3563905,9.162423,28.607882,90.0,90.0,90.0
5.097505,5.097505,13.96185,90.0,90.0,120.0
7.880642,8.267031,8.873673,90.0,90.0,90.0
5.2997556,9.099282,9.987912,90.0,90.0,90.0
9.656659,9.656659,9.656659,90.0,90.0,90.0
7.2257977,7.462401,7.5587096,113.81135,115.711075,91.482475
5.5870576,9.204102,28.733416,90.0,93.497955,90.0
14.467013,8.0861225,12.06129,90.0,125.2726,90.0
11.018313,11.018313,22.151756,90.0,90.0,90.0
5.010787,5.4510794,15.852079,90.0,90.0,90.0
6.6855054,11.515972,10.650974,90.0,90.0,90.0
7.4420614,10.77429,7.5945516,90.0,90.0,90.0
6.423274,11.1634245,11.562395,90.0,90.0,90.0
5.9193273,5.991253,13.423827,90.0,90.0,90.0
7.9627557,6.45655,10.624449,90.0,97.93325,90.0
9.102635,4.9456415,13.346177,90.0,105.19419,90.0
4.729398,5.6975226,7.43787,90.0,90.0,90.0
7.284517,7.284517,5.224766,90.0,90.0,120.0
6.429938,7.073275,9.553256,90.0,90.0,90.0
7.566859,7.298391,15.272237,90.0,119.54042,90.0
12.89723,12.89723,12.89723,90.0,90.0,90.0
4.845551,4.845551,9.478305,90.0,90.0,120.0
4.180634,4.180634,9.702741,90.0,90.0,90.0
3.9260175,3.9260175,19.300737,90.0,90.0,90.0
10.368145,10.368145,10.368145,90.0,90.0,90.0
6.972844,13.643404,8.880292,90.0,110.28615,90.0
4.4467053,16.187012,11.563236,90.0,90.0,90.0
6.7391148,6.7391148,7.6451454,90.0,90.0,90.0
4.8843894,5.0755897,5.8902574,90.0,90.0,90.0
7.5468087,7.7571287,8.022714,60.5591,64.55222,76.29123
12.306695,12.306695,12.306695,90.0,90.0,90.0
4.6912265,4.6912265,9.211371,90.0,90.0,90.0
3.0192056,10.165913,18.239468,90.0,90.0,90.0
5.4028335,7.4587784,11.71867,90.0,90.0,90.0
15.381725,13.873162,13.062776,90.0,115.29774,90.0
4.2626376,10.81906,13.920646,90.0,90.0,90.0
5.213929,5.213929,5.213929,90.0,90.0,90.0
5.699306,10.113618,9.726614,90.0,93.12433,90.0
7.415347,18.202541,22.856165,90.0,90.23302,90.0
3.1472633,3.1472633,3.1472633,90.0,90.0,90.0
3.3941422,3.3941422,38.80658,90.0,90.0,120.0
6.212065,12.062323,12.07584,90.0,90.0,90.0
3.834318,3.834318,9.205678,90.0,90.0,120.0
7.025456,7.219371,14.104822,90.0,90.0,90.0
7.420792,7.420792,4.2985625,90.0,90.0,90.0
9.019814,10.309197,14.377493,90.0,90.0,90.0
10.218395,8.786921,18.750513,90.0,122.73207,90.0
6.5022273,8.835625,9.177362,90.0,124.79817,90.0
4.4139423,8.651994,8.849953,90.0,90.0,90.0
3.7271953,3.7271953,16.273495,90.0,90.0,120.0
4.1131945,7.019898,7.9438634,90.0,90.0,90.0
7.90028,15.435339,19.255491,70.97269,78.201225,75.17652
5.996674,5.944721,6.0338445,90.0,111.149376,90.0
10.310407,10.310407,39.352524,90.0,90.0,120.0
2.5645823,2.5645823,2.5645823,90.0,90.0,90.0
5.1839614,5.1839614,14.26144,90.0,90.0,120.0
9.429615,9.429615,17.581429,90.0,90.0,120.0
2.5033793,2.5033793,24.87466,90.0,90.0,120.0
3.6546376,7.6180043,10.871173,90.0,90.0,90.0
10.23267,5.8203588,9.698061,90.0,100.0247,90.0
5.263367,8.9409075,18.623693,90.0,90.57091,90.0
6.636259,6.636641,11.260913,90.09945,91.729324,93.06695
7.1278048,7.1278048,4.175896,90.0,90.0,120.0
6.9654055,13.003087,7.7242713,90.0,104.54607,90.0
5.952904,5.952904,5.952904,90.0,90.0,90.0
4.1571116,4.1571116,23.063957,90.0,90.0,120.0
5.028037,6.280782,10.750735,90.0,90.0,90.0
8.529852,8.529852,8.553941,90.0,90.0,90.0
3.9246964,3.9246964,3.280983,90.0,90.0,90.0
7.3861065,7.3861065,7.3861065,90.0,90.0,90.0
13.057886,3.9809456,11.953067,90.0,105.628456,90.0
9.9750595,9.9750595,9.9750595,90.0,90.0,90.0
12.741004,3.2535524,7.6614685,90.0,105.58319,90.0
6.277976,6.277976,30.529078,90.0,90.0,120.0
8.787057,8.787057,22.246082,90.0,90.0,120.0
3.9432404,7.7094054,15.202101,90.0,90.0,90.0
9.603301,13.334839,14.172218,90.0,94.7064,90.0
4.339857,4.339857,4.339857,90.0,90.0,90.0
5.6502204,5.6502204,5.6502204,90.0,90.0,90.0
7.479833,10.80307,7.5465574,90.0,90.0,90.0
2.7583678,2.7583678,13.68856,90.0,90.0,120.0
10.204595,5.949175,5.9503217,90.0,124.80462,90.0
5.3906164,7.7453766,5.6607985,90.0,90.01334,90.0
4.199509,4.199509,3.615059,90.0,90.0,120.0
10.057369,11.207849,12.486726,90.0,90.0,90.0
9.615569,9.615569,6.5958066,90.0,90.0,120.0
8.712852,7.651578,12.571526,90.0,130.53874,90.0
6.441517,11.389399,10.347077,90.0,90.0,90.0
6.61609,7.903315,4.5486393,90.0,102.81121,90.0
3.407859,8.996145,11.828413,90.0,90.0,90.0
9.443956,9.524029,15.5554085,89.94056,90.190926,109.689
4.231404,4.231404,10.654001,90.0,90.0,90.0
5.626894,6.975946,9.918079,90.0,90.0,90.0
8.049689,12.849993,12.8842745,90.0,90.0,90.0
4.380208,4.380208,20.269184,90.0,90.0,90.0
5.0782895,8.604247,8.995354,100.742714,103.79629,94.619156
5.21356,5.21356,17.775414,90.0,90.0,120.0
4.572139,4.572139,9.972608,90.0,90.0,90.0
7.3954797,7.3954797,7.3954797,90.0,90.0,90.0
8.480103,8.487875,15.313332,93.797005,104.218925,115.78233
6.6133523,6.6087914,4.6734357,90.0,90.25452,90.0
9.77877,9.77877,9.77877,90.0,90.0,90.0
9.043541,9.051578,13.672225,90.0,90.0,90.0
5.812327,6.032237,8.457771,90.0,90.0,90.0
11.661579,3.6649315,11.655163,90.0,91.98847,90.0
9.792311,9.792311,9.792311,90.0,90.0,90.0
8.085439,8.085439,8.085439,90.0,90.0,90.0
8.398797,8.398797,12.233863,90.0,90.0,120.0
7.35866,7.35866,4.4763207,90.0,90.0,120.0
8.55839,8.55839,8.551878,90.0,90.0,90.0
5.8116813,5.8153048,10.232688,97.91538,101.53433,114.11241
8.549933,10.76489,13.800297,89.990326,89.94581,89.94447
6.7192473,6.7192473,8.8712,90.0,90.0,90.0
6.24759,6.24759,6.24759,90.0,90.0,90.0
6.4797306,11.355675,10.454993,90.0,90.0,90.0
9.836605,10.20105,12.041617,90.0,107.36504,90.0
5.539204,13.571608,5.6422334,90.0,111.44316,90.0
16.125134,16.125134,9.465407,90.0,90.0,90.0
8.534605,8.534605,6.333024,90.0,90.0,120.0
10.851578,10.851578,10.851578,90.0,90.0,90.0
12.319334,12.319334,12.319334,90.0,90.0,90.0
6.9283404,13.194592,9.757375,90.0,98.70096,90.0
11.834035,5.1297193,8.378327,90.0,134.54872,90.0
5.985257,5.985257,8.461177,90.0,90.0,90.0
8.170479,8.170479,24.566282,90.0,90.0,90.0
10.111002,9.208162,16.389547,90.0,100.06128,90.0
6.3884296,11.066395,25.161898,90.0,90.06357,90.0
4.2107663,4.2107663,9.423188,90.0,90.0,90.0
5.3506346,6.5214334,8.688546,97.32706,93.73328,95.01679
12.162789,12.162789,12.162789,90.0,90.0,90.0
6.072621,6.072621,14.672537,90.0,90.0,120.0
6.227046,6.227046,22.608889,90.0,90.0,120.0
8.524915,8.524915,8.349042,90.0,90.0,120.0
7.070037,12.21719,16.631207,89.523895,101.01395,99.82739
16.782484,5.5808096,11.037452,90.0,104.55943,90.0
6.9306083,9.752684,10.732161,90.0,105.41867,90.0
9.974202,9.988382,15.104635,90.0,90.0,90.0
4.9204445,4.9215875,9.922824,90.46009,90.469925,119.83366
6.004502,6.004502,6.004502,90.0,90.0,90.0
4.164357,4.164357,7.648706,90.0,90.0,120.0
3.9483218,9.742611,12.713909,90.0,90.0,90.0
10.962892,11.231473,17.88904,108.23514,107.76579,89.94127
3.975406,3.975406,17.279572,90.0,90.0,90.0
5.247844,6.1651797,10.402613,105.66575,91.57612,90.5452
6.498628,7.5784335,12.682282,90.0,109.799034,90.0
3.3430884,3.3430884,38.75318,90.0,90.0,120.0
10.171218,10.171218,10.171218,90.0,90.0,90.0
11.53059,11.53059,11.53059,90.0,90.0,90.0
8.471606,8.5436535,11.845468,68.973175,80.572105,75.17237
5.073603,5.073603,5.1225877,90.0,90.0,120.0
9.936668,6.7082834,12.888194,90.0,91.385735,90.0
5.909315,5.9107246,5.9636173,92.01334,119.58109,117.804054
8.729351,8.729351,4.348958,90.0,90.0,90.0
3.7262442,3.7262442,5.128647,90.0,90.0,120.0
4.3875637,9.669504,13.420859,90.0,90.0,90.0
4.1992397,4.1992397,46.809593,90.0,90.0,90.0
10.415842,5.9593477,13.70842,90.0,106.76926,90.0
11.795087,11.795087,12.177758,90.0,90.0,90.0
4.101859,9.81178,7.1361575,90.0,90.0,90.0
9.301473,9.835628,10.239635,86.6141,113.58231,115.515175
2.9771729,7.8153224,10.185933,110.76666,91.74241,96.787674
9.297825,14.529989,7.566982,90.0,100.42881,90.0
9.849502,9.854343,13.94599,90.20355,90.01937,119.94137
11.217362,11.217362,11.217362,90.0,90.0,90.0
5.2125716,6.678675,8.847988,90.0,91.692696,90.0
6.856112,6.856112,6.856112,90.0,90.0,90.0
7.0656757,8.417788,9.146077,90.0,113.21823,90.0
11.9333105,11.9333105,11.9333105,90.0,90.0,90.0
4.269844,8.521474,8.546699,90.0,90.0,90.0
6.4157944,7.501513,11.598273,72.24061,86.58882,82.85872
3.9684415,3.9684415,19.94386,90.0,90.0,120.0
4.625337,4.625337,4.625337,90.0,90.0,90.0
7.9388394,12.614228,7.4446144,90.0,103.11451,90.0
7.565503,9.097087,9.146432,91.237526,108.748085,95.496574
7.2854495,7.2854495,7.2854495,90.0,90.0,90.0
6.2514997,6.2514997,10.264317,90.0,90.0,120.0
9.366068,9.366068,3.868164,90.0,90.0,120.0
4.3128085,4.3128085,6.952973,90.0,90.0,120.0
16.26377,9.172874,32.066257,90.0,99.29551,90.0
2.57156,2.57156,10.131605,90.0,90.0,120.0
8.312998,8.312998,8.312998,90.0,90.0,90.0
6.450357,6.450357,6.450357,90.0,90.0,90.0
5.678622,5.678622,8.921187,90.0,90.0,90.0
21.70636,21.70636,21.70636,90.0,90.0,90.0
3.7947183,3.7947183,9.686894,90.0,90.0,90.0
7.046594,7.046594,7.046594,90.0,90.0,90.0
3.8105156,10.388963,10.505311,90.0,90.0,90.0
10.373049,5.9973454,30.024345,90.0,91.07468,90.0
12.246279,12.813347,18.144873,90.0,90.0,90.0
3.197163,3.197163,4.0353336,90.0,90.0,120.0
8.310863,8.497012,8.95369,60.01978,63.645542,61.405033
5.462322,8.954025,10.182869,90.0,103.97998,90.0
4.121938,7.2675366,12.637268,90.0,90.0,90.0
3.8323703,27.89398,3.8642268,90.0,90.0,90.0
5.0057483,5.1143503,5.4258866,60.906097,63.775303,60.759865
6.3967195,6.3967195,6.3967195,90.0,90.0,90.0
6.6499567,10.791997,10.268071,90.0,121.449715,90.0
4.632102,4.632102,4.632102,90.0,90.0,90.0
8.525216,8.525216,25.593016,90.0,90.0,90.0
4.4417686,4.4417686,8.895794,90.0,90.0,90.0
5.681784,5.9375606,8.4025135,90.0,90.0,90.0
5.3182454,15.241087,7.7019644,90.0,95.56286,90.0
9.209496,9.248723,9.743515,90.10193,90.14352,119.0522
7.133822,7.133822,4.04785,90.0,90.0,90.0
6.277014,6.277014,14.38177,90.0,90.0,90.0
10.005615,15.138173,16.39257,90.0,90.0,90.0
6.6642575,6.6642575,3.7458224,90.0,90.0,120.0
7.362645,7.738265,13.159822,90.0,123.6406,90.0
3.7262828,3.7945387,9.244896,90.0,99.995995,90.0
7.276813,7.276813,7.276813,90.0,90.0,90.0
8.686246,8.686246,4.2943707,90.0,90.0,90.0
3.96904,3.96904,15.840206,90.0,90.0,90.0
8.023794,7.5526423,16.03415,90.0,119.7452,90.0
4.2185583,6.853019,7.218934,90.0,90.0,90.0
5.203111,6.3165174,11.048792,90.0,90.0,90.0
6.1439476,6.1439476,15.186175,90.0,90.0,120.0
20.981104,2.8849435,8.810413,90.0,101.40688,90.0
10.196451,5.9590883,6.00758,90.0,125.879776,90.0
5.252644,9.499097,9.502662,90.0,90.0,90.0
7.6186137,7.6186137,7.6186137,90.0,90.0,90.0
6.9526696,10.190537,17.540369,90.0,90.0,90.0
5.0693564,5.0693564,5.0693564,90.0,90.0,90.0
6.559049,8.207104,10.193857,108.4113,89.16775,93.94585
7.727536,7.731499,8.514646,72.83768,73.6106,72.78608
5.494458,5.494458,13.07242,90.0,90.0,120.0
14.906126,14.906126,9.958611,90.0,90.0,120.0
8.76683,9.035212,29.212288,88.97217,98.602,118.993164
8.88115,10.396114,10.735364,80.862686,72.45624,67.14924
6.2481337,11.61897,17.892284,90.0,90.0,90.0
8.691509,8.811866,12.238171,90.13395,90.100395,90.10449
6.4526076,11.688026,5.1105623,90.0,90.0,90.0
8.750638,5.112729,12.827452,90.0,130.94855,90.0
5.7838316,5.7865334,9.379906,89.54992,89.28407,60.04492
10.468761,6.0440645,14.819954,90.0,90.50178,90.0
3.9137266,4.5717487,11.296785,90.0,90.0,90.0
8.413177,14.4618435,11.939782,90.0,90.33184,90.0
3.3009849,8.677059,3.1058698,90.0,90.0,90.0
6.5207753,6.5207753,10.710652,90.0,90.0,120.0
5.888079,5.888079,58.4492,90.0,90.0,120.0
7.418372,7.418372,5.601806,90.0,90.0,120.0
10.337472,5.9539785,14.245973,90.0,90.145035,90.0
11.746651,5.5653014,8.044631,90.0,115.31252,90.0
7.685343,7.685343,18.849081,90.0,90.0,120.0
14.83251,14.83251,7.5683646,90.0,90.0,90.0
3.9955761,16.502995,3.958435,90.0,90.0,90.0
2.8351364,2.9463465,14.571281,90.0,90.0,90.0
4.1811604,11.104253,13.642817,90.0,90.0,90.0
8.585744,14.866453,15.603405,90.0,90.0,90.0
2.799887,2.799887,2.8121326,90.0,90.0,90.0
5.41962,9.311756,10.1995735,90.0,90.0,90.0
10.196587,10.196587,10.196587,90.0,90.0,90.0
12.678182,12.678182,7.414865,90.0,90.0,90.0
12.022488,12.022488,12.022488,90.0,90.0,90.0
6.8350425,6.8350425,6.8350425,90.0,90.0,90.0
4.1471868,4.1471868,7.471693,90.0,90.0,120.0
7.2901387,11.440641,13.0016775,90.0,120.77649,90.0
4.483661,8.602221,8.941342,90.0,90.0,90.0
7.809845,12.131651,12.920012,90.0,90.0,90.0
5.1108885,5.1108885,8.323654,90.0,90.0,120.0
12.782266,12.784726,24.427826,90.0,97.53132,90.0
8.469169,8.554784,8.89358,90.51163,91.34538,105.1537
5.849129,5.849129,9.391333,90.0,90.0,120.0
17.969858,20.502941,13.629041,90.0,128.65515,90.0
5.368171,5.412491,15.677579,90.29243,90.482704,90.135414
6.421,6.421,6.421,90.0,90.0,90.0
7.379879,7.379879,7.379879,90.0,90.0,90.0
5.7103615,5.7103615,5.7103615,90.0,90.0,90.0
8.873665,9.363668,15.563778,90.0,123.31893,90.0
4.0501485,21.295862,4.0837474,90.0,90.0,90.0
4.1388354,6.0043826,10.051576,82.56811,89.8485,89.83503
8.480015,6.4714055,17.505291,90.0,103.65859,90.0
4.929059,4.929059,8.234886,90.0,90.0,120.0
13.157885,3.2814837,9.957629,90.0,92.67459,90.0
4.276591,4.276591,16.657919,90.0,90.0,90.0
5.964051,7.458794,7.753987,89.64766,107.830734,92.21748
7.0209727,7.0209727,7.0209727,90.0,90.0,90.0
7.5401697,7.5401697,14.666417,90.0,90.0,90.0
3.8860304,3.8860304,19.29243,90.0,90.0,120.0
8.836073,8.836073,4.9486194,90.0,90.0,120.0
5.86668,5.86668,5.86668,90.0,90.0,90.0
5.086941,5.086941,4.089957,90.0,90.0,120.0
4.2368283,4.2368283,5.445838,90.0,90.0,90.0
4.0168357,14.18595,16.925314,90.0,90.0,90.0
6.02459,10.966818,9.973016,90.0,90.0,90.0
3.3341448,3.3341448,4.0307903,90.0,90.0,120.0
15.615212,15.615212,3.8698597,90.0,90.0,120.0
5.335294,6.4956408,16.259491,93.02036,99.17521,107.43483
8.962992,8.962992,12.418523,90.0,90.0,90.0
4.2541285,4.2541285,8.694597,90.0,90.0,90.0
8.488705,8.488705,8.488705,90.0,90.0,90.0
3.146779,3.146779,3.146779,90.0,90.0,90.0
15.480746,3.4581535,20.650003,90.0,100.7172,90.0
8.7617855,8.7617855,4.6257725,90.0,90.0,120.0
13.226237,13.133457,8.441295,90.0,99.9137,90.0
3.8838623,14.508086,26.731579,90.0,90.0,90.0
7.275601,7.275601,7.275601,90.0,90.0,90.0
8.634136,9.230732,13.401098,92.56705,90.763374,90.976585
5.115899,5.201098,6.376354,90.0,90.0,90.0
6.598673,6.755306,13.523925,85.21234,87.86793,74.63519
9.560426,9.603526,9.670298,72.63623,72.75237,72.92338
5.6917467,6.1934457,7.704034,90.0,90.0,90.0
6.0212317,6.022893,9.615989,88.51425,88.8564,60.63546
6.3131223,6.3131223,12.345118,90.0,90.0,90.0
5.81394,5.81394,27.96144,90.0,90.0,120.0
7.2397947,7.2397947,7.2397947,90.0,90.0,90.0
8.513538,10.7063265,13.744384,83.94818,107.93315,110.142395
3.8865392,3.8865392,3.8865392,90.0,90.0,90.0
18.922392,18.922392,5.7783813,90.0,90.0,90.0
5.2708244,14.991301,5.9572244,90.0,90.31074,90.0
7.589953,9.045802,16.599066,90.0,110.99513,90.0
5.226822,5.227407,20.795828,89.13321,91.78226,119.75976
